PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
286.391,-91.021,-1.211
288.443,-91.021,1.420
290.496,-91.021,3.516
292.549,-91.021,4.773
294.602,-91.021,5.761
296.654,-91.021,6.543
298.707,-91.021,7.203
300.760,-91.021,7.697
302.813,-91.021,7.883
304.865,-91.021,8.290
306.918,-91.021,8.501
308.971,-91.021,8.685
311.024,-91.021,8.871
313.076,-91.021,8.933
315.129,-91.021,9.009
317.182,-91.021,9.141
319.235,-91.021,9.170
321.287,-91.021,9.237
323.340,-91.021,9.166
325.393,-91.021,9.301
327.446,-91.021,9.261
329.498,-91.021,9.249
331.551,-91.021,9.181
333.604,-91.021,9.147
335.657,-91.021,9.293
337.710,-91.021,9.174
339.762,-91.021,9.024
341.815,-91.021,9.066
343.868,-91.021,8.991
345.921,-91.021,8.856
347.973,-91.021,8.842
350.026,-91.021,8.768
352.079,-91.021,8.545
354.132,-91.021,8.407
356.184,-91.021,8.381
358.237,-91.021,8.172
247.388,-88.968,12.487
249.441,-88.968,12.530
251.494,-88.968,12.589
253.546,-88.968,12.539
255.599,-88.968,12.387
257.652,-88.968,12.123
259.705,-88.968,11.824
261.757,-88.968,11.296
263.810,-88.968,10.695
265.863,-88.968,9.936
267.916,-88.968,9.038
269.968,-88.968,7.894
272.021,-88.968,6.442
274.074,-88.968,4.534
276.127,-88.968,1.986
278.179,-88.968,-1.279
280.232,-88.968,-7.371
282.285,-88.968,-15.456
284.338,-88.968,-7.340
286.391,-88.968,-1.766
288.443,-88.968,1.034
290.496,-88.968,3.175
292.549,-88.968,4.915
294.602,-88.968,5.779
296.654,-88.968,6.590
298.707,-88.968,7.167
300.760,-88.968,7.714
302.813,-88.968,8.055
304.865,-88.968,8.376
306.918,-88.968,8.578
308.971,-88.968,8.815
311.024,-88.968,8.930
313.076,-88.968,9.036
315.129,-88.968,9.192
317.182,-88.968,9.239
319.235,-88.968,9.111
321.287,-88.968,9.302
323.340,-88.968,9.296
325.393,-88.968,9.260
327.446,-88.968,9.475
329.498,-88.968,9.270
331.551,-88.968,9.428
333.604,-88.968,9.354
335.657,-88.968,9.258
337.710,-88.968,9.181
339.762,-88.968,9.306
341.815,-88.968,9.275
343.868,-88.968,9.185
345.921,-88.968,8.978
347.973,-88.968,8.950
350.026,-88.968,8.840
352.079,-88.968,8.670
354.132,-88.968,8.643
356.184,-88.968,8.363
358.237,-88.968,8.331
