PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
317.182,-91.021,-3.380
319.235,-91.021,-1.574
321.287,-91.021,-0.296
323.340,-91.021,0.861
325.393,-91.021,1.440
327.446,-91.021,2.118
329.498,-91.021,2.801
331.551,-91.021,3.303
333.604,-91.021,3.590
335.657,-91.021,4.112
337.710,-91.021,4.356
339.762,-91.021,4.433
341.815,-91.021,4.697
343.868,-91.021,4.947
345.921,-91.021,5.339
347.973,-91.021,5.422
350.026,-91.021,5.547
352.079,-91.021,5.599
354.132,-91.021,5.657
356.184,-91.021,5.592
358.237,-91.021,5.409
247.388,-88.968,2.049
249.441,-88.968,8.601
251.494,-88.968,12.758
253.546,-88.968,15.245
255.599,-88.968,16.570
257.652,-88.968,17.283
259.705,-88.968,17.601
261.757,-88.968,17.550
263.810,-88.968,17.313
265.863,-88.968,16.556
267.916,-88.968,15.300
269.968,-88.968,12.662
272.021,-88.968,7.761
274.074,-88.968,-3.745
276.127,-88.968,0.205
278.179,-88.968,5.383
280.232,-88.968,6.985
282.285,-88.968,7.372
284.338,-88.968,7.377
286.391,-88.968,6.638
288.443,-88.968,5.978
290.496,-88.968,4.813
292.549,-88.968,3.832
294.602,-88.968,2.304
296.654,-88.968,0.668
298.707,-88.968,-1.862
300.760,-88.968,-3.947
302.813,-88.968,-7.790
304.865,-88.968,-13.582
306.918,-88.968,-18.462
308.971,-88.968,-11.391
311.024,-88.968,-7.386
313.076,-88.968,-4.646
315.129,-88.968,-3.377
317.182,-88.968,-1.259
319.235,-88.968,-0.598
321.287,-88.968,0.797
323.340,-88.968,1.443
325.393,-88.968,1.969
327.446,-88.968,2.908
329.498,-88.968,3.284
331.551,-88.968,3.617
333.604,-88.968,4.076
335.657,-88.968,4.290
337.710,-88.968,4.687
339.762,-88.968,5.023
341.815,-88.968,5.142
343.868,-88.968,5.373
345.921,-88.968,5.475
347.973,-88.968,5.557
